#FILE:02 A2 0.1 M Sucrose.ngb-sd7
#FORMAT:NETZSCH5
#IDENTITY:02 A2 0.1 M Sucrose
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#INSTRUMENT:NETZSCH DSC 204F1 Phoenix
#PROJECT:Cumerr Rapid
#DATE/TIME:22.02.2016 18:12:13
#CORR. FILE:
#LABORATORY:Bioreaktor
#OPERATOR:MM
#REMARK:
#SAMPLE:0.1 M
#SAMPLE MASS /mg:29.8
#MATERIAL:DMSO+5%DMSO
#REFERENCE:Leertiegel
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:Pan Al, pierced lid
#SAMPLE CRUCIBLE MASS /mg:38.7
#REFERENCE CRUCIBLE MASS /mg:39.1
#CORR. CODE:000
#EXO:-1
#RANGE:-80....20/-10.0....10.0K/min
#SEGMENT:S1-5/5

##Temp./°C;Time/min;DSC/(mW/mg);Sensit./(uV/mW);Segment
   -21.73905;   25.85083;     0.45393;3.15873;5
   -21.70556;   25.85417;     0.45416;3.15878;5
   -21.67210;   25.85750;     0.45437;3.15883;5
   -21.63861;   25.86083;     0.45457;3.15888;5
   -21.60516;   25.86417;     0.45479;3.15893;5
   -21.57170;   25.86750;     0.45507;3.15899;5
   -21.53825;   25.87083;     0.45536;3.15904;5
   -21.50472;   25.87417;     0.45561;3.15909;5
   -21.47126;   25.87750;     0.45584;3.15914;5
   -21.43779;   25.88083;     0.45607;3.15919;5
   -21.40430;   25.88417;     0.45629;3.15924;5
   -21.37084;   25.88750;     0.45651;3.15930;5
   -21.33733;   25.89083;     0.45677;3.15935;5
   -21.30382;   25.89417;     0.45703;3.15940;5
   -21.27033;   25.89750;     0.45726;3.15945;5
   -21.23685;   25.90083;     0.45750;3.15950;5
   -21.20336;   25.90417;     0.45773;3.15955;5
   -21.16985;   25.90750;     0.45798;3.15961;5
   -21.13636;   25.91083;     0.45824;3.15966;5
   -21.10289;   25.91417;     0.45846;3.15971;5
   -21.06939;   25.91750;     0.45868;3.15976;5
   -21.03587;   25.92083;     0.45892;3.15981;5
   -21.00238;   25.92417;     0.45916;3.15986;5
   -20.96889;   25.92750;     0.45939;3.15991;5
   -20.93543;   25.93083;     0.45963;3.15996;5
   -20.90197;   25.93417;     0.45989;3.16002;5
   -20.86849;   25.93750;     0.46015;3.16007;5
   -20.83498;   25.94083;     0.46041;3.16012;5
   -20.80151;   25.94417;     0.46067;3.16017;5
   -20.76805;   25.94750;     0.46095;3.16022;5
   -20.73459;   25.95083;     0.46121;3.16027;5
   -20.70115;   25.95417;     0.46145;3.16032;5
   -20.66769;   25.95750;     0.46173;3.16037;5
   -20.63425;   25.96083;     0.46200;3.16043;5
   -20.60082;   25.96417;     0.46227;3.16048;5
   -20.56736;   25.96750;     0.46254;3.16053;5
   -20.53393;   25.97083;     0.46279;3.16058;5
   -20.50049;   25.97417;     0.46305;3.16063;5
   -20.46707;   25.97750;     0.46333;3.16068;5
   -20.43359;   25.98083;     0.46361;3.16073;5
   -20.40016;   25.98417;     0.46388;3.16078;5
   -20.36675;   25.98750;     0.46417;3.16083;5
   -20.33333;   25.99083;     0.46444;3.16088;5
   -20.29990;   25.99417;     0.46470;3.16094;5
   -20.26644;   25.99750;     0.46499;3.16099;5
   -20.23298;   26.00083;     0.46525;3.16104;5
   -20.19951;   26.00417;     0.46543;3.16109;5
   -20.16603;   26.00750;     0.46567;3.16114;5
   -20.13257;   26.01083;     0.46594;3.16119;5
   -20.09911;   26.01417;     0.46622;3.16124;5
   -20.06567;   26.01750;     0.46650;3.16129;5
   -20.03223;   26.02083;     0.46678;3.16134;5
   -19.99877;   26.02417;     0.46718;3.16139;5
   -19.96530;   26.02750;     0.46749;3.16144;5
   -19.93180;   26.03083;     0.46775;3.16149;5
   -19.89838;   26.03417;     0.46801;3.16154;5
   -19.86487;   26.03750;     0.46830;3.16160;5
   -19.83143;   26.04083;     0.46856;3.16165;5
   -19.79798;   26.04417;     0.46881;3.16170;5
   -19.76452;   26.04750;     0.46909;3.16175;5
   -19.73105;   26.05083;     0.46936;3.16180;5
   -19.69761;   26.05417;     0.46965;3.16185;5
   -19.66413;   26.05750;     0.46993;3.16190;5
   -19.63061;   26.06083;     0.47021;3.16195;5
   -19.59713;   26.06417;     0.47048;3.16200;5
   -19.56364;   26.06750;     0.47076;3.16205;5
   -19.53018;   26.07083;     0.47107;3.16210;5
   -19.49669;   26.07417;     0.47134;3.16215;5
   -19.46323;   26.07750;     0.47161;3.16220;5
   -19.42974;   26.08083;     0.47190;3.16225;5
   -19.39623;   26.08417;     0.47220;3.16230;5
   -19.36272;   26.08750;     0.47252;3.16235;5
   -19.32920;   26.09083;     0.47283;3.16240;5
   -19.29572;   26.09417;     0.47312;3.16245;5
   -19.26225;   26.09750;     0.47342;3.16250;5
   -19.22877;   26.10083;     0.47375;3.16255;5
   -19.19528;   26.10417;     0.47405;3.16260;5
   -19.16179;   26.10750;     0.47433;3.16266;5
   -19.12830;   26.11083;     0.47458;3.16271;5
   -19.09482;   26.11417;     0.47488;3.16276;5
   -19.06136;   26.11750;     0.47519;3.16281;5
   -19.02792;   26.12083;     0.47550;3.16286;5
   -18.99449;   26.12417;     0.47581;3.16291;5
   -18.96103;   26.12750;     0.47610;3.16296;5
   -18.92754;   26.13083;     0.47639;3.16301;5
   -18.89407;   26.13417;     0.47671;3.16306;5
   -18.86057;   26.13750;     0.47701;3.16311;5
   -18.82710;   26.14083;     0.47731;3.16316;5
   -18.79366;   26.14417;     0.47762;3.16321;5
   -18.76020;   26.14750;     0.47794;3.16326;5
   -18.72669;   26.15083;     0.47824;3.16331;5
   -18.69323;   26.15417;     0.47852;3.16336;5
   -18.65974;   26.15750;     0.47882;3.16341;5
   -18.62631;   26.16083;     0.47913;3.16346;5
   -18.59282;   26.16417;     0.47944;3.16351;5
   -18.55931;   26.16750;     0.47975;3.16356;5
   -18.52582;   26.17083;     0.48006;3.16361;5
   -18.49231;   26.17417;     0.48036;3.16366;5
   -18.45884;   26.17750;     0.48070;3.16371;5
   -18.42533;   26.18083;     0.48102;3.16376;5
   -18.39184;   26.18417;     0.48134;3.16381;5
   -18.35833;   26.18750;     0.48168;3.16386;5
   -18.32480;   26.19083;     0.48200;3.16390;5
   -18.29131;   26.19417;     0.48232;3.16395;5
   -18.25784;   26.19750;     0.48263;3.16400;5
   -18.22438;   26.20083;     0.48294;3.16405;5
   -18.19087;   26.20417;     0.48326;3.16410;5
   -18.15741;   26.20750;     0.48358;3.16415;5
   -18.12395;   26.21083;     0.48393;3.16420;5
   -18.09048;   26.21417;     0.48426;3.16425;5
   -18.05702;   26.21750;     0.48457;3.16430;5
   -18.02354;   26.22083;     0.48491;3.16435;5
   -17.99007;   26.22417;     0.48526;3.16440;5
   -17.95662;   26.22750;     0.48560;3.16445;5
   -17.92318;   26.23083;     0.48592;3.16450;5
   -17.88972;   26.23417;     0.48628;3.16455;5
   -17.85623;   26.23750;     0.48661;3.16460;5
   -17.82282;   26.24083;     0.48693;3.16465;5
   -17.78934;   26.24417;     0.48724;3.16470;5
   -17.75584;   26.24750;     0.48757;3.16475;5
   -17.72233;   26.25083;     0.48789;3.16480;5
   -17.68884;   26.25417;     0.48819;3.16485;5
   -17.65536;   26.25750;     0.48851;3.16490;5
   -17.62190;   26.26083;     0.48883;3.16495;5
   -17.58848;   26.26417;     0.48916;3.16499;5
   -17.55505;   26.26750;     0.48951;3.16504;5
   -17.52159;   26.27083;     0.48984;3.16509;5
   -17.48811;   26.27417;     0.49024;3.16514;5
   -17.45466;   26.27750;     0.49061;3.16519;5
   -17.42123;   26.28083;     0.49095;3.16524;5
   -17.38780;   26.28417;     0.49130;3.16529;5
   -17.35436;   26.28750;     0.49165;3.16534;5
   -17.32093;   26.29083;     0.49201;3.16539;5
   -17.28749;   26.29417;     0.49236;3.16544;5
   -17.25403;   26.29750;     0.49270;3.16549;5
   -17.22061;   26.30083;     0.49306;3.16553;5
   -17.18716;   26.30417;     0.49340;3.16558;5
   -17.15374;   26.30750;     0.49379;3.16563;5
   -17.12031;   26.31083;     0.49417;3.16568;5
   -17.08689;   26.31417;     0.49455;3.16573;5
   -17.05348;   26.31750;     0.49490;3.16578;5
   -17.02002;   26.32083;     0.49528;3.16583;5
   -16.98659;   26.32417;     0.49563;3.16588;5
   -16.95316;   26.32750;     0.49599;3.16593;5
   -16.91972;   26.33083;     0.49634;3.16598;5
   -16.88633;   26.33417;     0.49667;3.16602;5
   -16.85290;   26.33750;     0.49699;3.16607;5
   -16.81946;   26.34083;     0.49733;3.16612;5
   -16.78603;   26.34417;     0.49769;3.16617;5
   -16.75261;   26.34750;     0.49807;3.16622;5
   -16.71916;   26.35083;     0.49846;3.16627;5
   -16.68574;   26.35417;     0.49884;3.16632;5
   -16.65226;   26.35750;     0.49922;3.16637;5
   -16.61880;   26.36083;     0.49960;3.16641;5
   -16.58534;   26.36417;     0.50000;3.16646;5
   -16.55193;   26.36750;     0.50043;3.16651;5
   -16.51851;   26.37083;     0.50083;3.16656;5
   -16.48510;   26.37417;     0.50125;3.16661;5
   -16.45169;   26.37750;     0.50166;3.16666;5
   -16.41828;   26.38083;     0.50206;3.16671;5
   -16.38485;   26.38417;     0.50246;3.16675;5
   -16.35143;   26.38750;     0.50284;3.16680;5
   -16.31795;   26.39083;     0.50324;3.16685;5
   -16.28452;   26.39417;     0.50363;3.16690;5
   -16.25108;   26.39750;     0.50402;3.16695;5
   -16.21766;   26.40083;     0.50440;3.16700;5
   -16.18418;   26.40417;     0.50480;3.16704;5
   -16.15074;   26.40750;     0.50518;3.16709;5
   -16.11731;   26.41083;     0.50558;3.16714;5
   -16.08385;   26.41417;     0.50599;3.16719;5
   -16.05043;   26.41750;     0.50636;3.16724;5
   -16.01700;   26.42083;     0.50678;3.16729;5
   -15.98361;   26.42417;     0.50719;3.16733;5
   -15.95020;   26.42750;     0.50762;3.16738;5
   -15.91675;   26.43083;     0.50806;3.16743;5
   -15.88331;   26.43417;     0.50850;3.16748;5
   -15.84989;   26.43750;     0.50893;3.16753;5
   -15.81648;   26.44083;     0.50939;3.16758;5
   -15.78307;   26.44417;     0.50982;3.16762;5
   -15.74964;   26.44750;     0.51026;3.16767;5
   -15.71623;   26.45083;     0.51070;3.16772;5
   -15.68282;   26.45417;     0.51115;3.16777;5
   -15.64938;   26.45750;     0.51157;3.16782;5
   -15.61597;   26.46083;     0.51200;3.16786;5
   -15.58254;   26.46417;     0.51245;3.16791;5
   -15.54910;   26.46750;     0.51289;3.16796;5
   -15.51564;   26.47083;     0.51334;3.16801;5
   -15.48218;   26.47417;     0.51375;3.16806;5
   -15.44874;   26.47750;     0.51417;3.16810;5
   -15.41533;   26.48083;     0.51462;3.16815;5
   -15.38189;   26.48417;     0.51509;3.16820;5
   -15.34844;   26.48750;     0.51558;3.16825;5
   -15.31500;   26.49083;     0.51605;3.16830;5
   -15.28159;   26.49417;     0.51653;3.16834;5
   -15.24815;   26.49750;     0.51699;3.16839;5
   -15.21472;   26.50083;     0.51748;3.16844;5
   -15.18130;   26.50417;     0.51795;3.16849;5
   -15.14787;   26.50750;     0.51842;3.16854;5
   -15.11444;   26.51083;     0.51890;3.16858;5
   -15.08102;   26.51417;     0.51932;3.16863;5
   -15.04761;   26.51750;     0.51979;3.16868;5
   -15.01415;   26.52083;     0.52025;3.16873;5
   -14.98067;   26.52417;     0.52072;3.16877;5
   -14.94723;   26.52750;     0.52120;3.16882;5
   -14.91377;   26.53083;     0.52169;3.16887;5
   -14.88030;   26.53417;     0.52216;3.16892;5
   -14.84682;   26.53750;     0.52263;3.16897;5
   -14.81336;   26.54083;     0.52311;3.16901;5
   -14.77995;   26.54417;     0.52359;3.16906;5
   -14.74651;   26.54750;     0.52407;3.16911;5
   -14.71305;   26.55083;     0.52459;3.16916;5
   -14.67961;   26.55417;     0.52512;3.16920;5
   -14.64616;   26.55750;     0.52562;3.16925;5
   -14.61275;   26.56083;     0.52615;3.16930;5
   -14.57931;   26.56417;     0.52667;3.16935;5
   -14.54589;   26.56750;     0.52719;3.16939;5
   -14.51246;   26.57083;     0.52772;3.16944;5
   -14.47903;   26.57417;     0.52825;3.16949;5
   -14.44556;   26.57750;     0.52877;3.16954;5
   -14.41208;   26.58083;     0.52926;3.16958;5
   -14.37861;   26.58417;     0.52977;3.16963;5
   -14.34513;   26.58750;     0.53028;3.16968;5
   -14.31167;   26.59083;     0.53082;3.16972;5
   -14.27826;   26.59417;     0.53134;3.16977;5
   -14.24480;   26.59750;     0.53188;3.16982;5
   -14.21134;   26.60083;     0.53242;3.16987;5
   -14.17787;   26.60417;     0.53296;3.16991;5
   -14.14446;   26.60750;     0.53352;3.16996;5
   -14.11103;   26.61083;     0.53408;3.17001;5
   -14.07759;   26.61417;     0.53466;3.17006;5
   -14.04418;   26.61750;     0.53520;3.17010;5
   -14.01075;   26.62083;     0.53570;3.17015;5
   -13.97728;   26.62417;     0.53624;3.17020;5
   -13.94380;   26.62750;     0.53680;3.17024;5
   -13.91033;   26.63083;     0.53734;3.17029;5
   -13.87690;   26.63417;     0.53792;3.17034;5
   -13.84344;   26.63750;     0.53848;3.17038;5
   -13.80998;   26.64083;     0.53905;3.17043;5
   -13.77652;   26.64417;     0.53962;3.17048;5
   -13.74307;   26.64750;     0.54020;3.17053;5
   -13.70959;   26.65083;     0.54076;3.17057;5
   -13.67613;   26.65417;     0.54132;3.17062;5
   -13.64264;   26.65750;     0.54187;3.17067;5
   -13.60918;   26.66083;     0.54259;3.17071;5
   -13.57570;   26.66417;     0.54317;3.17076;5
   -13.54225;   26.66750;     0.54376;3.17081;5
   -13.50882;   26.67083;     0.54436;3.17085;5
   -13.47538;   26.67417;     0.54492;3.17090;5
   -13.44193;   26.67750;     0.54552;3.17095;5
   -13.40851;   26.68083;     0.54612;3.17099;5
   -13.37505;   26.68417;     0.54672;3.17104;5
   -13.34157;   26.68750;     0.54733;3.17109;5
   -13.30813;   26.69083;     0.54792;3.17113;5
   -13.27469;   26.69417;     0.54852;3.17118;5
   -13.24123;   26.69750;     0.54912;3.17123;5
   -13.20780;   26.70083;     0.54974;3.17127;5
   -13.17436;   26.70417;     0.55036;3.17132;5
   -13.14090;   26.70750;     0.55097;3.17137;5
   -13.10744;   26.71083;     0.55159;3.17141;5
   -13.07398;   26.71417;     0.55222;3.17146;5
   -13.04056;   26.71750;     0.55285;3.17151;5
   -13.00711;   26.72083;     0.55351;3.17155;5
   -12.97366;   26.72417;     0.55419;3.17160;5
   -12.94026;   26.72750;     0.55482;3.17165;5
   -12.90680;   26.73083;     0.55549;3.17169;5
   -12.87338;   26.73417;     0.55617;3.17174;5
   -12.83995;   26.73750;     0.55682;3.17179;5
   -12.80654;   26.74083;     0.55746;3.17183;5
   -12.77311;   26.74417;     0.55812;3.17188;5
   -12.73966;   26.74750;     0.55877;3.17193;5
   -12.70625;   26.75083;     0.55945;3.17197;5
   -12.67284;   26.75417;     0.56013;3.17202;5
   -12.63941;   26.75750;     0.56082;3.17206;5
   -12.60600;   26.76083;     0.56151;3.17211;5
   -12.57254;   26.76417;     0.56217;3.17216;5
   -12.53913;   26.76750;     0.56287;3.17220;5
   -12.50569;   26.77083;     0.56356;3.17225;5
   -12.47221;   26.77417;     0.56425;3.17230;5
   -12.43879;   26.77750;     0.56493;3.17234;5
   -12.40538;   26.78083;     0.56564;3.17239;5
   -12.37198;   26.78417;     0.56634;3.17243;5
   -12.33854;   26.78750;     0.56703;3.17248;5
   -12.30513;   26.79083;     0.56771;3.17253;5
   -12.27174;   26.79417;     0.56839;3.17257;5
   -12.23831;   26.79750;     0.56909;3.17262;5
   -12.20489;   26.80083;     0.56981;3.17266;5
   -12.17148;   26.80417;     0.57058;3.17271;5
   -12.13805;   26.80750;     0.57136;3.17276;5
   -12.10459;   26.81083;     0.57211;3.17280;5
   -12.07118;   26.81417;     0.57284;3.17285;5
   -12.03777;   26.81750;     0.57360;3.17289;5
   -12.00434;   26.82083;     0.57433;3.17294;5
   -11.97092;   26.82417;     0.57505;3.17299;5
   -11.93757;   26.82750;     0.57576;3.17303;5
   -11.90415;   26.83083;     0.57650;3.17308;5
   -11.87072;   26.83417;     0.57725;3.17312;5
   -11.83731;   26.83750;     0.57800;3.17317;5
   -11.80390;   26.84083;     0.57876;3.17322;5
   -11.77048;   26.84417;     0.57951;3.17326;5
   -11.73707;   26.84750;     0.58027;3.17331;5
   -11.70362;   26.85083;     0.58102;3.17335;5
   -11.67025;   26.85417;     0.58180;3.17340;5
   -11.63684;   26.85750;     0.58255;3.17344;5
   -11.60348;   26.86083;     0.58337;3.17349;5
   -11.57010;   26.86417;     0.58420;3.17353;5
   -11.53669;   26.86750;     0.58499;3.17358;5
   -11.50328;   26.87083;     0.58580;3.17363;5
   -11.46987;   26.87417;     0.58662;3.17367;5
   -11.43648;   26.87750;     0.58745;3.17372;5
   -11.40308;   26.88083;     0.58828;3.17376;5
   -11.36969;   26.88417;     0.58909;3.17381;5
   -11.33628;   26.88750;     0.58992;3.17385;5
   -11.30293;   26.89083;     0.59074;3.17390;5
   -11.26954;   26.89417;     0.59158;3.17394;5
   -11.23615;   26.89750;     0.59242;3.17399;5
   -11.20272;   26.90083;     0.59327;3.17404;5
   -11.16933;   26.90417;     0.59410;3.17408;5
   -11.13592;   26.90750;     0.59494;3.17413;5
   -11.10252;   26.91083;     0.59578;3.17417;5
   -11.06913;   26.91417;     0.59666;3.17422;5
   -11.03572;   26.91750;     0.59753;3.17426;5
   -11.00228;   26.92083;     0.59841;3.17431;5
   -10.96884;   26.92417;     0.59933;3.17435;5
   -10.93546;   26.92750;     0.60029;3.17440;5
   -10.90202;   26.93083;     0.60114;3.17444;5
   -10.86861;   26.93417;     0.60201;3.17449;5
   -10.83518;   26.93750;     0.60288;3.17453;5
   -10.80175;   26.94083;     0.60378;3.17458;5
   -10.76834;   26.94417;     0.60464;3.17462;5
   -10.73495;   26.94750;     0.60554;3.17467;5
   -10.70156;   26.95083;     0.60646;3.17471;5
   -10.66813;   26.95417;     0.60740;3.17476;5
   -10.63469;   26.95750;     0.60834;3.17480;5
   -10.60128;   26.96083;     0.60928;3.17485;5
   -10.56785;   26.96417;     0.61021;3.17489;5
   -10.53446;   26.96750;     0.61115;3.17494;5
   -10.50103;   26.97083;     0.61208;3.17498;5
   -10.46759;   26.97417;     0.61302;3.17503;5
   -10.43420;   26.97750;     0.61405;3.17507;5
   -10.40077;   26.98083;     0.61505;3.17512;5
   -10.36734;   26.98417;     0.61603;3.17516;5
   -10.33389;   26.98750;     0.61698;3.17521;5
   -10.30046;   26.99083;     0.61790;3.17525;5
   -10.26702;   26.99417;     0.61887;3.17530;5
   -10.23356;   26.99750;     0.61985;3.17534;5
   -10.20011;   27.00083;     0.62084;3.17539;5
   -10.16669;   27.00417;     0.62184;3.17543;5
   -10.13325;   27.00750;     0.62284;3.17548;5
   -10.09984;   27.01083;     0.62385;3.17552;5
   -10.06643;   27.01417;     0.62485;3.17557;5
   -10.03300;   27.01750;     0.62587;3.17561;5
    -9.99952;   27.02083;     0.62686;3.17566;5
    -9.96608;   27.02417;     0.62788;3.17570;5
    -9.93262;   27.02750;     0.62890;3.17575;5
    -9.89915;   27.03083;     0.62998;3.17579;5
    -9.86570;   27.03417;     0.63105;3.17584;5
    -9.83225;   27.03750;     0.63214;3.17588;5
    -9.79877;   27.04083;     0.63322;3.17593;5
    -9.76533;   27.04417;     0.63429;3.17597;5
    -9.73190;   27.04750;     0.63537;3.17601;5
    -9.69846;   27.05083;     0.63645;3.17606;5
    -9.66502;   27.05417;     0.63754;3.17610;5
    -9.63154;   27.05750;     0.63870;3.17615;5
    -9.59811;   27.06083;     0.63983;3.17619;5
    -9.56467;   27.06417;     0.64093;3.17624;5
    -9.53125;   27.06750;     0.64203;3.17628;5
    -9.49784;   27.07083;     0.64312;3.17633;5
    -9.46441;   27.07417;     0.64423;3.17637;5
    -9.43100;   27.07750;     0.64536;3.17641;5
    -9.39757;   27.08083;     0.64646;3.17646;5
    -9.36415;   27.08417;     0.64764;3.17650;5
    -9.33067;   27.08750;     0.64880;3.17655;5
    -9.29726;   27.09083;     0.64999;3.17659;5
    -9.26379;   27.09417;     0.65117;3.17664;5
    -9.23036;   27.09750;     0.65234;3.17668;5
    -9.19693;   27.10083;     0.65351;3.17672;5
    -9.16351;   27.10417;     0.65468;3.17677;5
    -9.13008;   27.10750;     0.65590;3.17681;5
    -9.09667;   27.11083;     0.65714;3.17686;5
    -9.06326;   27.11417;     0.65836;3.17690;5
    -9.02982;   27.11750;     0.65959;3.17695;5
    -8.99641;   27.12083;     0.66079;3.17699;5
    -8.96300;   27.12417;     0.66200;3.17703;5
    -8.92961;   27.12750;     0.66323;3.17708;5
    -8.89616;   27.13083;     0.66448;3.17712;5
    -8.86277;   27.13417;     0.66572;3.17717;5
    -8.82941;   27.13750;     0.66696;3.17721;5
    -8.79603;   27.14083;     0.66821;3.17725;5
    -8.76266;   27.14417;     0.66945;3.17730;5
    -8.72925;   27.14750;     0.67072;3.17734;5
    -8.69580;   27.15083;     0.67201;3.17739;5
    -8.66239;   27.15417;     0.67330;3.17743;5
    -8.62898;   27.15750;     0.67457;3.17747;5
    -8.59561;   27.16083;     0.67586;3.17752;5
    -8.56218;   27.16417;     0.67723;3.17756;5
    -8.52879;   27.16750;     0.67857;3.17760;5
    -8.49539;   27.17083;     0.67993;3.17765;5
    -8.46198;   27.17417;     0.68129;3.17769;5
    -8.42864;   27.17750;     0.68264;3.17774;5
    -8.39523;   27.18083;     0.68397;3.17778;5
    -8.36182;   27.18417;     0.68535;3.17782;5
    -8.32841;   27.18750;     0.68671;3.17787;5
    -8.29503;   27.19083;     0.68808;3.17791;5
    -8.26167;   27.19417;     0.68946;3.17795;5
    -8.22831;   27.19750;     0.69089;3.17800;5
    -8.19493;   27.20083;     0.69229;3.17804;5
    -8.16154;   27.20417;     0.69367;3.17808;5
    -8.12815;   27.20750;     0.69507;3.17813;5
    -8.09479;   27.21083;     0.69650;3.17817;5
    -8.06139;   27.21417;     0.69792;3.17822;5
    -8.02803;   27.21750;     0.69935;3.17826;5
    -7.99467;   27.22083;     0.70089;3.17830;5
    -7.96134;   27.22417;     0.70235;3.17835;5
    -7.92798;   27.22750;     0.70378;3.17839;5
    -7.89466;   27.23083;     0.70522;3.17843;5
    -7.86128;   27.23417;     0.70674;3.17848;5
    -7.82792;   27.23750;     0.70831;3.17852;5
    -7.79457;   27.24083;     0.70988;3.17856;5
    -7.76121;   27.24417;     0.71139;3.17861;5
